scalerank,featurecla,type,name,abbrev,location,gps_code,iata_code,wikipedia,natlscale,comments,wikidataid,name_ar,name_bn,name_de,name_en,name_es,name_fr,name_el,name_hi,name_hu,name_id,name_it,name_ja,name_ko,name_nl,name_pl,name_pt,name_ru,name_sv,name_tr,name_vi,name_zh,wdid_score,ne_id,lon,lat
5,Airport,major,Antalya,AYT,terminal,LTAI,AYT,http://en.wikipedia.org/wiki/Antalya_Airport,30.00000,,Q827480,مطار أنطاليا,,Flughafen Antalya,Antalya International Airport,Aeropuerto de Antalya,aéroport d'Antalya,,,,Bandar Udara Antalya,Aeroporto di Adalia,アンタルヤ空港,안탈리아 공항,Luchthaven Antalya,Port lotniczy Antalya,Aeroporto de Antália,Анталья,Antalya flygplats,Antalya Uluslararası Havalimanı,Sân bay Antalya,安塔利亚机场,4,1159123747,30.80255,36.91532
5,Airport,major,Belfast Int'l,BFS,terminal,EGAA,BFS,http://en.wikipedia.org/wiki/Belfast_International_Airport,30.00000,,Q8979,,,Belfast International Airport,Belfast International Airport,Aeropuerto Internacional de Belfast,aéroport international de Belfast,,,,Bandar Udara Internasional Belfast,Aeroporto Internazionale di Belfast,ベルファスト国際空港,,Belfast International Airport,Port lotniczy Belfast-International,Aeroporto Internacional de Belfast,Белфаст,Belfast International Airport,,Sân bay quốc tế Belfast,贝尔法斯特国际机场,4,1159123759,-6.21617,54.66156
5,Airport,major,Orio Al Serio,BGY,terminal,LIME,BGY,http://en.wikipedia.org/wiki/Orio_al_Serio_Airport,30.00000,,Q517873,مطار أوريو أل سيريو,,Flughafen Bergamo,Il Caravaggio International Airport,Aeropuerto de Bérgamo-Orio al Serio,Aéroport international de Bergame-Orio al Serio,Αεροδρόμιο του Μπέργκαμο-Όριο αλ Σέριο,,Bergamo-Orio al Serió-i repülőtér,Bandar Udara Internasional Orio al Serio,Aeroporto di Bergamo-Orio al Serio,オーリオ・アル・セーリオ空港,,Luchthaven Orio al Serio,Port lotniczy Bergamo-Orio al Serio,,Орио-аль-Серио,Bergamo-Orio al Serio flygplats,,Sân bay Orio al Serio,卡拉瓦喬二世國際機場,4,1159123777,9.69892,45.66550
5,Airport,mid,Kota Kinabalu Int'l,BKI,terminal,WBKK,BKI,http://en.wikipedia.org/wiki/Kota_Kinabalu_International_Airport,30.00000,,Q645760,مطار كوتا كينابالو الدولي,,Flughafen Kota Kinabalu,Kota Kinabalu International Airport,Aeropuerto Internacional de Kota Kinabalu,aéroport international de Kota Kinabalu,,,,Bandar Udara Internasional Kota Kinabalu,Aeroporto Internazionale di Kota Kinabalu,コタキナバル国際空港,코타키나발루 국제공항,Kota Kinabalu International Airport,Port lotniczy Kota Kinabalu,,Кота-Кинабалу,Kota Kinabalu International Airport,Kota Kinabalu Uluslararası Havalimanı,Sân bay quốc tế Kota Kinabalu,亞庇國際機場,4,1159123793,116.05109,5.92289
5,Airport,major,Bengaluru Int'l,BLR,terminal,VOBL,BLR,http://en.wikipedia.org/wiki/Bengaluru_International_Airport,30.00000,,Q503364,مطار كيمبيغودا الدولي,কেম্পেগৌড়া আন্তৰ্জাতিক বিমানবন্দর,Bengaluru International Airport,Kempegowda International Airport,Aeropuerto Internacional Kempegowda,aéroport international Kempegowda,,बेंगलुरु अंतर्राष्ट्रीय विमानक्षेत्र,,Bandar Udara Internasional Bengaluru,aeroporto di Bangalore,ベンガルール国際空港,벵갈루루 국제공항,Bengaluru International Airport,Port lotniczy Bengaluru,Aeroporto Internacional Kempegowda,Бангалор,Bengaluru internationella flygplats,,Sân bay quốc tế Bengaluru,班加罗尔国际机场,4,1159123807,77.70956,13.20061
5,Airport,major,Canberra Int'l,CBR,terminal,YSCB,CBR,http://en.wikipedia.org/wiki/Canberra_International_Airport,30.00000,,Q14300,,,Flughafen Canberra,Canberra International Airport,Aeropuerto Internacional de Canberra,aéroport de Canberra,,,,Bandar Udara Internasional Canberra,Aeroporto Internazionale di Canberra,キャンベラ国際空港,캔버라 국제공항,Canberra International Airport,Port lotniczy Canberra,Aeroporto de Camberra,Канберра,Canberra International Airport,,Sân bay quốc tế Canberra,坎培拉國際機場,4,1159123827,149.19076,-35.30719
5,Airport,major,Port Columbus Int'l,CMH,terminal,KCMH,CMH,http://en.wikipedia.org/wiki/Port_Columbus_International_Airport,30.00000,,Q1432440,,,Flughafen Port Columbus International,John Glenn Columbus International Airport,Aeropuerto Internacional de Puerto Columbus,aéroport international Port Columbus,,कोलंबस हवाई अड्डा,,Bandar Udara Internasional Port Columbus,Aeroporto Internazionale di Port Columbus,ポート・コロンバス国際空港,,Port Columbus International Airport,Port lotniczy Port Columbus,,,,,Sân bay quốc tế Port Columbus,哥伦布国际机场,4,1159123845,-82.88403,39.99812
5,Airport,major,Mohamed V Int'l,CMN,terminal,GMMN,CMN,http://en.wikipedia.org/wiki/Mohammed_V_International_Airport,30.00000,,Q955433,مطار محمد الخامس الدولي,,Flughafen Casablanca,Mohammed V International Airport,Aeropuerto Internacional Mohammed V,aéroport Mohammed V,,,,Bandar Udara Internasional Mohammed V,Aeroporto di Casablanca-Muhammad V,ムハンマド5世国際空港,무함마드 5세 국제공항,Internationale luchthaven Mohammed V,Port lotniczy Casablanca,Aeroporto Internacional Mohammed V,,Mohammed V International Airport,,Sân bay quốc tế Mohammed V,穆罕默德五世国际机场,4,1159123861,-7.58146,33.37473
5,Airport,major,Düsseldorf Int'l,DUS,terminal,EDDL,DUS,http://en.wikipedia.org/wiki/D%C3%BCsseldorf_International_Airport,30.00000,,Q58226,مطار دوسلدورف الدولي,,Düsseldorf Airport,Düsseldorf International Airport,Aeropuerto Internacional de Düsseldorf,aéroport international de Düsseldorf,,,Düsseldorfi repülőtér,Bandar Udara Internasional Düsseldorf,Aeroporto di Düsseldorf,デュッセルドルフ国際空港,뒤셀도르프 국제공항,Luchthaven Düsseldorf International,Port lotniczy Düsseldorf,Aeroporto Internacional de Düsseldorf,Дюссельдорф,Düsseldorfs flygplats,Düsseldorf Uluslararası Havalimanı,Sân bay quốc tế Düsseldorf,杜塞尔多夫国际机场,4,1159123877,6.76494,51.27818
5,Airport,major,Esenboğa Int'l,ESB,terminal,LTAC,ESB,http://en.wikipedia.org/wiki/Esenbo%C4%9Fa_International_Airport,30.00000,,Q430490,مطار ايسنبوغا الدولي,,Flughafen Ankara-Esenboğa,Esenboğa International Airport,Aeropuerto Internacional Esenboğa,aéroport international Esenboğa,Διεθνές Αεροδρόμιο Εσένμπογκα,,Esenboğa nemzetközi repülőtér,Bandar Udara Internasional Esenboğa,Aeroporto di Esenboğa,エセンボーア国際空港,에센보아 국제공항,Luchthaven Ankara Esenboga,Port lotniczy Ankara,Aeroporto Internacional de Ancara Esenboğa,Международный аэропорт Эсенбога,,Esenboğa Uluslararası Havalimanı,Sân bay quốc tế Esenboğa,埃森博阿国际机场,4,1159123885,32.99301,40.11513
5,Airport,mid,Hamilton Int'l,HLZ,terminal,NZHN,HLZ,http://en.wikipedia.org/wiki/Hamilton_International_Airport,30.00000,,Q1368739,,,Flughafen Hamilton,Hamilton International Airport,,Aérodrome de Hamilton,,,,,,ハミルトン国際空港,해밀턴 국제공항,,Port lotniczy Hamilton,,Гамильтон,,,Sân bay quốc tế Hamilton,哈密尔顿国际机场,4,1159123897,175.33622,-37.86584
5,Airport,major,Rajiv Gandhi Int'l,HYD,terminal,VOHS,HYD,http://en.wikipedia.org/wiki/Rajiv_Gandhi_International_Airport,30.00000,,Q278667,مطار راجيف غاندي الدولي,রাজীব গান্ধী আন্তর্জাতিক বিমানবন্দর,Flughafen Hyderabad,Rajiv Gandhi International Airport,Aeropuerto Internacional de Hyderabad,aéroport international de Hyderabad,,राजीव गाँधी अंतर्राष्ट्रीय हवाई अड्डा,,Bandar Udara Internasional Rajiv Gandhi,Aeroporto Internazionale Rajiv Gandhi,ラジーヴ・ガンディー国際空港,라지브 간디 국제공항,Hyderabad Rajiv Gandhi International Airport,Port lotniczy Hajdarabad,Aeroporto Internacional Rajiv Gandhi,Международный аэропорт имени Раджива Ганди,Rajiv Gandhi Airport,,Sân bay quốc tế Rajiv Gandhi,拉吉夫·甘地国际机场,4,1159123911,78.42954,17.23598
5,Airport,major,John F Kennedy Int'l,JFK,parking,KJFK,JFK,http://en.wikipedia.org/wiki/John_F._Kennedy_International_Airport,30.00000,,Q8685,مطار جون إف كينيدي الدولي,জন এফ. কেনেডি আন্তর্জাতিক বিমানবন্দর,John F. Kennedy International Airport,John F. Kennedy International Airport,Aeropuerto Internacional John F. Kennedy,aéroport international John-F.-Kennedy de New York,Διεθνές Αεροδρόμιο Τζον Κένεντι,,John Fitzgerald Kennedy nemzetközi repülőtér,Bandar Udara Internasional John F. Kennedy,Aeroporto Internazionale John F. Kennedy,ジョン・F・ケネディ国際空港,존 F. 케네디 국제공항,John F. Kennedy International Airport,Port lotniczy Nowy Jork-JFK,Aeroporto Internacional John F. Kennedy,Международный аэропорт имени Джона Кеннеди,John F. Kennedy International Airport,John F. Kennedy Uluslararası Havaalanı,Sân bay quốc tế John F. Kennedy,約翰·菲茨傑拉德·甘迺迪國際機場,4,1159123927,-73.78633,40.64596
5,Airport,major,Boryspil Int'l,KBP,terminal,UKBB,KBP,http://en.wikipedia.org/wiki/Boryspil_International_Airport,30.00000,,Q477677,مطار بوريسبيل الدولي,,Flughafen Kiew-Boryspil,Boryspil International Airport,Aeropuerto Internacional de Boryspil,aéroport de Kiev Boryspil,,कीव-बोरिस्पिल,Boriszpili nemzetközi repülőtér,Bandar Udara Internasional Boryspil,Aeroporto di Kiev-Boryspil',ボルィースピリ国際空港,보리스필 국제공항,Luchthaven Kiev Boryspil,Port lotniczy Kijów-Boryspol,Aeroporto Internacional de Kiev-Boryspil,Борисполь,Boryspils internationella flygplats,,Sân bay quốc tế Boryspil,鲍里斯波尔国际机场,4,1159123937,30.89516,50.34090
5,Airport,major,Khartoum,KRT,terminal,HSSS,KRT,http://en.wikipedia.org/wiki/Khartoum_International_Airport,30.00000,,Q1050244,مطار الخرطوم الدولي,,Flughafen Khartum,Khartoum International Airport,Aeropuerto Internacional de Jartum,aéroport international de Khartoum,,,,Bandar Udara Internasional Khartoum,Aeroporto Internazionale di Khartum,ハルツーム国際空港,하르툼 국제공항,Luchthaven van Khartoem,Port lotniczy Chartum,Aeroporto Internacional de Cartum,,,,Sân bay quốc tế Khartoum,喀土穆国际机场,4,1159123949,32.55015,15.59222
5,Airport,major,Dane Cty. Reg. (Truax Field),MSN,terminal,KMSN,MSN,http://en.wikipedia.org/wiki/Dane_County_Regional_Airport,30.00000,,Q1708612,,,Flughafen Madison-Dane County,Dane County Regional Airport,,,,,,,,デーン・カウンティ地方空港,,,,Aeroporto Regional do Condado de Dane,,,,,,4,1159123961,-89.34578,43.13631
5,Airport,major,Minsk Int'l,MSQ,terminal,UMMS,MSQ,http://en.wikipedia.org/wiki/Minsk_International_Airport,30.00000,,Q777855,مطار مينسك الدولي,,Nationaler Flughafen Minsk,Minsk National Airport,Aeropuerto Internacional de Minsk,aéroport international de Minsk,,,Minszki nemzeti repülőtér,Bandar Udara Internasional Minsk,Aeroporto di Minsk,ミンスク第2空港,민스크 국제공항,Nationale Luchthaven Minsk,Port lotniczy Mińsk,Aeroporto Nacional de Minsk,Минск,Natsyjanalny aeraport Minsk,,Sân bay quốc tế Minsk,明斯克国际机场,4,1159123971,28.03419,53.88938
5,Airport,major,Palermo,PMO,terminal,LICJ,PMO,http://en.wikipedia.org/wiki/Palermo_International_Airport,30.00000,,Q630645,مطار باليرمو الدولي,,Flughafen Palermo-Punta Raisi,Falcone–Borsellino Airport,Aeropuerto de Palermo-Punta Raisi,aéroport de Palerme,,,Falcone-Borsellino nemzetközi repülőtér,Bandar Udara Palermo,Aeroporto di Palermo-Punta Raisi,パレルモ,,Luchthaven Palermo,Port lotniczy Palermo,,,,,,帕勒莫,4,1159123985,13.10553,38.18634
5,Airport,mid,T.F. Green,PVD,terminal,KPVD,PVD,http://en.wikipedia.org/wiki/T._F._Green_Airport,30.00000,,Q787782,,,T. F. Green Airport,T. F. Green Airport,Aeropuerto T. F. Green,aéroport de Providence,,,,,T. F. Green Airport,T・F・グリーン空港,,T. F. Green Airport,Port lotniczy T. F. Green,,,,,,普羅維登斯塔虎托機場,4,1159123997,-71.43578,41.72600
5,Airport,major,Southwest Florida Int'l,RSW,terminal,KRSW,RSW,http://en.wikipedia.org/wiki/Southwest_Florida_International_Airport,30.00000,,Q1500002,,,Southwest Florida International Airport,Southwest Florida International Airport,Aeropuerto Internacional Southwest Florida,aéroport international du sud-ouest de la Floride,,,,,Aeroporto Internazionale di Southwest Florida,Southwest Florida国際空港,,Southwest Florida International Airport,Port lotniczy Southwest Florida,Aeroporto Internacional do Sudoeste da Flórida,,,,Sân bay quốc tế Southwest Florida,麥爾茲堡,4,1159124011,-81.75512,26.52793
5,Airport,major,Shenyang Taoxian Int'l,SHE,terminal,ZYTX,SHE,http://en.wikipedia.org/wiki/Shenyang_Taoxian_International_Airport,30.00000,,Q1144167,مطار شنيانغ الدولي,,Shenyang Taoxian International Airport,Shenyang Taoxian International Airport,Aeropuerto Internacional Taoxian,aéroport international de Shenyang Taoxian,,,,Bandar Udara Internasional Taoxian Shenyang,,瀋陽桃仙国際空港,선양 타오셴 국제공항,Shenyang Taoxian International Airport,Port lotniczy Shenyang-Taoxian,Aeroporto Internacional de Shenyang Taoxian,Шэньян,Shenyang Taoxian International Airport,Shenyang Taoxian Uluslararası Havalimanı,Sân bay quốc tế Đào Tiên Thẩm Dương,沈阳桃仙国际机场,4,1159124023,123.48797,41.63479
5,Airport,major,Sharjah Int'l,SHJ,terminal,OMSJ,SHJ,http://en.wikipedia.org/wiki/Sharjah_International_Airport,30.00000,,Q635826,مطار الشارقة الدولي,শারজাহ আন্তর্জাতিক বিমানবন্দর,Flughafen Schardscha,Sharjah International Airport,Aeropuerto Internacional de Sharjah,aéroport international de Charjah,,शारजाह विमानक्षेत्र,,Bandar Udara Internasional Sharjah,,シャールジャ国際空港,샤르자 국제공항,Sharjah International Airport,Port lotniczy Szardża,Aeroporto Internacional de Sharjah,Шарджа,Sharjah International Airport,,Sân bay quốc tế Sharjah,沙迦國際機場,4,1159124037,55.52051,25.32120
5,Airport,major,San Jose Int'l,SJC,terminal,KSJC,SJC,http://en.wikipedia.org/wiki/San_Jose_International_Airport,30.00000,,Q1257392,مطار سان خوسيه الدولي,স্যান হোসে আন্তর্জাতিক বিমানবন্দর,Flughafen San José,San Jose International Airport,Aeropuerto Internacional de San José,aéroport international de San José,,,,Bandar Udara Internasional San Jose,Aeroporto Internazionale di San Jose,ノーマン・Y・ミネタ・サンノゼ国際空港,산호세 국제공항,San Jose International Airport,Port lotniczy w San Jose,,,San Jose International Airport,,Sân bay quốc tế San Jose,諾曼·峰田聖荷西國際機場,4,1159124047,-121.92943,37.36949
5,Airport,major,John Wayne,SNA,terminal,KSNA,SNA,http://en.wikipedia.org/wiki/John_Wayne_Airport,30.00000,,Q1692316,,,John Wayne Airport,John Wayne Airport,Aeropuerto John Wayne,aéroport John-Wayne,,,,Bandar Udara John Wayne,Aeroporto John Wayne,ジョン・ウェイン空港,,John Wayne Airport,Port lotniczy John Wayne,,,John Wayne Airport,,Sân bay John Wayne,橙縣,4,1159124063,-117.86149,33.67949
5,Airport,major,Stuttgart,STR,terminal,EDDS,STR,http://en.wikipedia.org/wiki/Stuttgart_Airport,30.00000,,Q158732,مطار شتوتقارت الدولي,,Flughafen Stuttgart,Stuttgart Airport,Aeropuerto de Stuttgart,aéroport de Stuttgart,Διεθνές Αεροδρόμιο Εχτερντίνγκεν,,Stuttgarti repülőtér,Bandar Udara Stuttgart,Aeroporto di Stoccarda,シュトゥットガルト空港,,Flughafen Stuttgart,Port lotniczy Stuttgart,Aeroporto de Stuttgart,Штутгарт,Stuttgarts flygplats,,Sân bay Stuttgart,斯图加特机场,4,1159124071,9.19395,48.69011
5,Airport,mid,Nacional Tobías Bolaños,SYQ,terminal,MRPV,SYQ,http://en.wikipedia.org/wiki/Tob%C3%ADas_Bola%C3%B1os_International_Airport,30.00000,???,Q3500191,,,,Tobías Bolaños International Airport,Aeropuerto Internacional Tobías Bolaños,aéroport Tobías Bolaños de San José,,,,Bandar Udara Internasional Tobías Bolaños,,トビアス・ブラニョス国際空港,,,Port lotniczy Tobias Bolanos,,,Aeropuerto Internacional Tobías Bolaños,,Sân bay quốc tế Tobías Bolaños,,2,1159124093,-84.13861,9.95828
5,Airport,major,Shenzhen Bao'an Int'l,SZX,terminal,ZGSZ,SZX,http://en.wikipedia.org/wiki/Shenzhen_airport,30.00000,,Q842297,مطار شينزين باوان الدولي,,Flughafen Shenzhen,Shenzhen Bao'an International Airport,Aeropuerto internacional Shenzhen,aéroport international de Shenzhen Bao'an,,,,Bandar Udara Internasional Bao'an Shenzhen,Aeroporto Internazionale di Shenzhen-Bao'an,深セン宝安国際空港,선전 바오안 국제공항,Internationale luchthaven Shenzhen Bao'an,Port lotniczy Shenzhen,Aeroporto Internacional de Shenzhen Bao'an,Шэньчжэнь Баоань,Shenzhen Bao'an International Airport,,Sân bay quốc tế Bảo An Thâm Quyến,深圳宝安国际机场,4,1159124107,113.81585,22.64651
5,Airport,major,Louisville Int'l,SDF,terminal,KSDF,SDF,http://en.wikipedia.org/wiki/Louisville_International_Airport,30.00000,,Q1199087,,লুভল আন্তর্জাতিক বিমানবন্দর,Flughafen Louisville,Louisville International Airport,Aeropuerto Internacional de Louisville,aéroport international de Louisville,,,,,Aeroporto Internazionale di Louisville,ルイビル国際空港,루이빌 국제공항,Louisville International Airport,Port lotniczy Louisville,Aeroporto Internacional de Louisville,Международный аэропорт Луисвилла,,,Sân bay quốc tế Louisville,路易维尔国际机场,4,1159124125,-85.74170,38.18602
5,Airport,major,Geneva,GVA,terminal,LSGG,GVA,http://en.wikipedia.org/wiki/Geneva_Cointrin_International_Airport,30.00000,,Q289972,مطار جنيف الدولي,,Flughafen Genf,Geneva International Airport,Aeropuerto Internacional de Ginebra,aéroport international de Genève,,,,Bandar Udara Internasional Cointrin Jenewa,Aeroporto Internazionale di Ginevra,ジュネーヴ・コアントラン国際空港,제네바 국제공항,Luchthaven Genève,Port lotniczy Genewa-Cointrin,Aeroporto Internacional de Genebra,Женевский международный аэропорт,Aéroport international de Genève,Cenevre Havalimanı,Sân bay quốc tế Geneva Cointrin,日内瓦国际机场,4,1159124135,6.10795,46.23101
5,Airport,mid,Lyon-Saint Exupery,LYS,terminal,LFLL,LYS,http://en.wikipedia.org/wiki/Lyon-Saint_Exup%C3%A9ry_Airport,30.00000,,Q1547,مطار ليون سانت إكسوبيري,,Flughafen Lyon Saint-Exupéry,Lyon-Saint Exupéry Airport,Aeropuerto de Lyon-Saint Exupéry,aéroport Lyon-Saint-Exupéry,,,Lyon-Saint Exupéry repülőtér,Bandar Udara Internasional Saint-Exupéry,aeroporto di Lione Saint Exupéry,サン＝テグジュペリ国際空港,생텍쥐페리 국제공항,Luchthaven Lyon-Saint Exupéry,Port lotniczy Lyon-Saint-Exupéry,Aeroporto de Lyon-Saint-Exupéry,Лионский аэропорт имени Сент-Экзюпери,Lyon–Saint-Exupéry Airport,,Sân bay quốc tế Saint-Exupéry,里昂圣埃克絮佩里机场,4,1159124145,5.07594,45.72102
5,Airport,major,Kansai Int'l,KIX,terminal,RJBB,KIX,http://en.wikipedia.org/wiki/Kansai_International_Airport,30.00000,,Q193682,مطار كانساي الدولي,কানসাই আন্তর্জাতিক বিমানবন্দর,Flughafen Kansai,Kansai International Airport,Aeropuerto Internacional de Kansai,aéroport international du Kansai,,कन्साई अन्तर्राष्ट्रीय विमानक्षेत्र,Kanszai nemzetközi repülőtér,Bandar Udara Internasional Kansai,Aeroporto Internazionale del Kansai,関西国際空港,간사이 국제공항,Internationale Luchthaven Kansai,Port lotniczy Kansai,Aeroporto Internacional de Kansai,Кансай,Kansai internationella flygplats,Kansai Havalimanı,Sân bay quốc tế Kansai,关西国际机场,4,1159124163,135.24446,34.43479
5,Airport,major,Lisbon Portela,LIS,terminal,LPPT,LIS,http://en.wikipedia.org/wiki/Lisbon_Portela_Airport,30.00000,,Q403671,مطار لشبونة,,Flughafen Lissabon-Humberto Delgado,Lisbon Airport,Aeropuerto de Lisboa Humberto Delgado,Aéroport Lisbonne-Humberto Delgado,,पोर्टेला हवाई अड्डा,,Bandar Udara Portela,Aeroporto di Lisbona Humberto Delgado,ポルテラ空港,리스본 포르텔라 공항,Luchthaven Portela,Port lotniczy Lizbona-Portela,Aeroporto de Lisboa Humberto Delgado,Портела,Lissabon-Portela flygplats,Portela Havaalanı,Sân bay Lisboa Portela,里斯本机场,4,1159124181,-9.13069,38.77076
5,Airport,major,Tancredo Neves Int'l,CNF,terminal,SBCF,CNF,http://en.wikipedia.org/wiki/Tancredo_Neves_International_Airport,30.00000,,Q1987608,,,Flughafen Belo Horizonte,Tancredo Neves International Airport,Aeropuerto Internacional Tancredo Neves,aéroport international Tancredo Neves,,,,Bandar Udara Internasional Tancredo Neves,Aeroporto internazionale Tancredo Neves,タンクレド・ネヴェス国際空港,탕크레두 네비스 국제공항,Luchthaven Tancredo Neves International,Port lotniczy Belo Horizonte,Aeroporto Internacional de Belo Horizonte-Confins,Танкреду Невес,Belo Horizonte,,Sân bay quốc tế Tancredo Neves,坦克雷多·內韋斯國際機場,4,1159124197,-43.96358,-19.63278
